Java HotSpot(TM) 64-Bit Server VM (25.5-b02) for windows-amd64 JRE (1.8.0_05-b13), built on Mar 18 2014 01:08:39 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8376184k(4965800k free), swap 16750504k(12232096k free)
CommandLine flags: -XX:InitialHeapSize=134018944 -XX:LogFile=jvm.log -XX:MaxHeapSize=536870912 -XX:MaxNewSize=174485504 -XX:MaxTenuringThreshold=6 -XX:OldPLABSize=16 -XX:+PrintFlagsFinal -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UnlockDiagnosticVMOptions -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseConcMarkSweepGC -XX:-UseLargePagesIndividualAllocation -XX:+UseParNewGC 
2014-07-10T12:34:15.986+0200: 1.483: [GC (Allocation Failure) 1.483: [ParNew: 1090K->96K(1152K), 0.0012341 secs] 192350K->192348K(355072K), 0.0012916 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:15.987+0200: 1.485: [GC (Allocation Failure) 1.485: [ParNew: 1090K->96K(1152K), 0.0013023 secs] 193342K->193340K(355072K), 0.0013602 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:15.989+0200: 1.487: [GC (Allocation Failure) 1.487: [ParNew: 1090K->96K(1152K), 0.0012528 secs] 194335K->194333K(355072K), 0.0013085 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:15.991+0200: 1.488: [GC (Allocation Failure) 1.488: [ParNew: 1090K->96K(1152K), 0.0013756 secs] 195327K->195325K(355072K), 0.0014353 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:15.992+0200: 1.490: [GC (Allocation Failure) 1.490: [ParNew: 1090K->96K(1152K), 0.0012297 secs] 196320K->196318K(355072K), 0.0012843 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:15.994+0200: 1.492: [GC (Allocation Failure) 1.492: [ParNew: 1098K->106K(1152K), 0.0011310 secs] 197320K->196968K(355072K), 0.0011824 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:15.996+0200: 1.493: [GC (Allocation Failure) 1.493: [ParNew: 1100K->96K(1152K), 0.0012579 secs] 197962K->197958K(355072K), 0.0013188 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:15.997+0200: 1.495: [GC (Allocation Failure) 1.495: [ParNew: 1090K->96K(1152K), 0.0014687 secs] 198953K->198951K(355072K), 0.0015259 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:15.999+0200: 1.496: [GC (Allocation Failure) 1.496: [ParNew: 1090K->96K(1152K), 0.0012814 secs] 199945K->199943K(355072K), 0.0016069 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.001+0200: 1.498: [GC (Allocation Failure) 1.498: [ParNew: 1090K->96K(1152K), 0.0014207 secs] 200938K->200936K(355072K), 0.0014782 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.003+0200: 1.500: [GC (Allocation Failure) 1.500: [ParNew: 1090K->96K(1152K), 0.0012253 secs] 201930K->201928K(355072K), 0.0012803 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.004+0200: 1.502: [GC (Allocation Failure) 1.502: [ParNew: 1090K->96K(1152K), 0.0013393 secs] 202923K->202921K(355072K), 0.0013961 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.006+0200: 1.503: [GC (Allocation Failure) 1.503: [ParNew: 1090K->96K(1152K), 0.0012773 secs] 203915K->203913K(355072K), 0.0013448 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.008+0200: 1.505: [GC (Allocation Failure) 1.505: [ParNew: 1090K->96K(1152K), 0.0013107 secs] 204908K->204906K(355072K), 0.0013682 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.009+0200: 1.507: [GC (Allocation Failure) 1.507: [ParNew: 1090K->96K(1152K), 0.0012183 secs] 205900K->205898K(355072K), 0.0012887 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.011+0200: 1.508: [GC (Allocation Failure) 1.508: [ParNew: 1090K->96K(1152K), 0.0012366 secs] 206893K->206891K(355072K), 0.0012920 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.012+0200: 1.510: [GC (Allocation Failure) 1.510: [ParNew: 1090K->96K(1152K), 0.0013364 secs] 207885K->207883K(355072K), 0.0013950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.014+0200: 1.512: [GC (Allocation Failure) 1.512: [ParNew: 1090K->96K(1152K), 0.0012718 secs] 208878K->208876K(355072K), 0.0013265 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.016+0200: 1.513: [GC (Allocation Failure) 1.513: [ParNew: 1090K->96K(1152K), 0.0012568 secs] 209870K->209868K(355072K), 0.0014342 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.017+0200: 1.515: [GC (Allocation Failure) 1.515: [ParNew: 1090K->96K(1152K), 0.0012513 secs] 210863K->210861K(355072K), 0.0013063 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.019+0200: 1.516: [GC (Allocation Failure) 1.516: [ParNew: 1090K->96K(1152K), 0.0012766 secs] 211855K->211853K(355072K), 0.0013331 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.020+0200: 1.518: [GC (Allocation Failure) 1.518: [ParNew: 1090K->96K(1152K), 0.0015545 secs] 212848K->212846K(355072K), 0.0016403 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.022+0200: 1.520: [GC (Allocation Failure) 1.520: [ParNew: 1090K->96K(1152K), 0.0015028 secs] 213840K->213838K(355072K), 0.0015739 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.024+0200: 1.522: [GC (Allocation Failure) 1.522: [ParNew: 1090K->96K(1152K), 0.0012847 secs] 214833K->214831K(355072K), 0.0013451 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.026+0200: 1.523: [GC (Allocation Failure) 1.524: [ParNew: 1090K->96K(1152K), 0.0012212 secs] 215825K->215823K(355072K), 0.0012825 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.028+0200: 1.525: [GC (Allocation Failure) 1.525: [ParNew: 1090K->96K(1152K), 0.0012872 secs] 216818K->216816K(355072K), 0.0013466 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.029+0200: 1.527: [GC (Allocation Failure) 1.527: [ParNew: 1090K->96K(1152K), 0.0012792 secs] 217810K->217808K(355072K), 0.0013342 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.031+0200: 1.528: [GC (Allocation Failure) 1.528: [ParNew: 1090K->96K(1152K), 0.0013276 secs] 218803K->218801K(355072K), 0.0013961 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.033+0200: 1.530: [GC (Allocation Failure) 1.530: [ParNew: 1090K->96K(1152K), 0.0015835 secs] 219795K->219793K(355072K), 0.0016542 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.035+0200: 1.532: [GC (Allocation Failure) 1.532: [ParNew: 1090K->96K(1152K), 0.0014507 secs] 220788K->220786K(355072K), 0.0015164 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.037+0200: 1.534: [GC (Allocation Failure) 1.534: [ParNew: 1090K->96K(1152K), 0.0013210 secs] 221780K->221778K(355072K), 0.0013818 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.038+0200: 1.536: [GC (Allocation Failure) 1.536: [ParNew: 1090K->96K(1152K), 0.0013668 secs] 222773K->222771K(355072K), 0.0014353 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.040+0200: 1.537: [GC (Allocation Failure) 1.538: [ParNew: 1090K->96K(1152K), 0.0013356 secs] 223765K->223763K(355072K), 0.0013950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.042+0200: 1.539: [GC (Allocation Failure) 1.539: [ParNew: 1090K->96K(1152K), 0.0012685 secs] 224757K->224755K(355072K), 0.0013239 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.043+0200: 1.541: [GC (Allocation Failure) 1.541: [ParNew: 1090K->96K(1152K), 0.0012920 secs] 225750K->225748K(355072K), 0.0013503 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.045+0200: 1.542: [GC (Allocation Failure) 1.542: [ParNew: 1090K->96K(1152K), 0.0012979 secs] 226742K->226740K(355072K), 0.0013554 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.046+0200: 1.544: [GC (Allocation Failure) 1.544: [ParNew: 1090K->96K(1152K), 0.0012297 secs] 227735K->227733K(355072K), 0.0012869 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.048+0200: 1.546: [GC (Allocation Failure) 1.546: [ParNew: 1090K->96K(1152K), 0.0012172 secs] 228727K->228725K(355072K), 0.0012737 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.050+0200: 1.547: [GC (Allocation Failure) 1.547: [ParNew: 1090K->96K(1152K), 0.0014357 secs] 229720K->229718K(355072K), 0.0014958 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.051+0200: 1.549: [GC (Allocation Failure) 1.549: [ParNew: 1090K->96K(1152K), 0.0012755 secs] 230712K->230710K(355072K), 0.0013338 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.053+0200: 1.551: [GC (Allocation Failure) 1.551: [ParNew: 1090K->96K(1152K), 0.0014401 secs] 231705K->231703K(355072K), 0.0015127 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.055+0200: 1.552: [GC (Allocation Failure) 1.552: [ParNew: 1090K->96K(1152K), 0.0013371 secs] 232697K->232695K(355072K), 0.0014016 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.056+0200: 1.554: [GC (Allocation Failure) 1.554: [ParNew: 1090K->96K(1152K), 0.0013422 secs] 233690K->233688K(355072K), 0.0014119 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.058+0200: 1.556: [GC (Allocation Failure) 1.556: [ParNew: 1090K->96K(1152K), 0.0012663 secs] 234682K->234680K(355072K), 0.0013290 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.060+0200: 1.557: [GC (Allocation Failure) 1.557: [ParNew: 1090K->96K(1152K), 0.0013166 secs] 235675K->235673K(355072K), 0.0013752 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.061+0200: 1.559: [GC (Allocation Failure) 1.559: [ParNew: 1090K->96K(1152K), 0.0013041 secs] 236667K->236665K(355072K), 0.0013609 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.063+0200: 1.561: [GC (Allocation Failure) 1.561: [ParNew: 1090K->96K(1152K), 0.0013708 secs] 237660K->237658K(355072K), 0.0014302 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.065+0200: 1.562: [GC (Allocation Failure) 1.562: [ParNew: 1090K->96K(1152K), 0.0013638 secs] 238652K->238650K(355072K), 0.0014247 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.067+0200: 1.564: [GC (Allocation Failure) 1.564: [ParNew: 1090K->96K(1152K), 0.0013869 secs] 239645K->239643K(355072K), 0.0014449 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.068+0200: 1.566: [GC (Allocation Failure) 1.566: [ParNew: 1090K->96K(1152K), 0.0012293 secs] 240637K->240635K(355072K), 0.0012964 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.070+0200: 1.567: [GC (Allocation Failure) 1.567: [ParNew: 1090K->96K(1152K), 0.0015123 secs] 241630K->241628K(355072K), 0.0015849 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.072+0200: 1.569: [GC (Allocation Failure) 1.569: [ParNew: 1090K->96K(1152K), 0.0013877 secs] 242622K->242620K(355072K), 0.0014463 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.073+0200: 1.571: [GC (Allocation Failure) 1.571: [ParNew: 1090K->96K(1152K), 0.0012795 secs] 243615K->243613K(355072K), 0.0013382 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.075+0200: 1.573: [GC (Allocation Failure) 1.573: [ParNew: 1090K->96K(1152K), 0.0013048 secs] 244607K->244605K(355072K), 0.0013591 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.077+0200: 1.574: [GC (Allocation Failure) 1.574: [ParNew: 1090K->96K(1152K), 0.0013243 secs] 245600K->245598K(355072K), 0.0013807 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.078+0200: 1.576: [GC (Allocation Failure) 1.576: [ParNew: 1090K->96K(1152K), 0.0013499 secs] 246592K->246590K(355072K), 0.0014144 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.080+0200: 1.578: [GC (Allocation Failure) 1.578: [ParNew: 1090K->96K(1152K), 0.0015673 secs] 247585K->247583K(355072K), 0.0016384 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.082+0200: 1.580: [GC (Allocation Failure) 1.580: [ParNew: 1090K->96K(1152K), 0.0016058 secs] 248577K->248575K(355072K), 0.0016784 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.084+0200: 1.582: [GC (Allocation Failure) 1.582: [ParNew: 1090K->96K(1152K), 0.0015992 secs] 249570K->249568K(355072K), 0.0016689 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.086+0200: 1.584: [GC (Allocation Failure) 1.584: [ParNew: 1090K->96K(1152K), 0.0015321 secs] 250562K->250560K(355072K), 0.0015970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.088+0200: 1.586: [GC (Allocation Failure) 1.586: [ParNew: 1090K->96K(1152K), 0.0015761 secs] 251555K->251553K(355072K), 0.0016392 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.091+0200: 1.588: [GC (Allocation Failure) 1.588: [ParNew: 1090K->96K(1152K), 0.0016436 secs] 252547K->252545K(355072K), 0.0017176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.093+0200: 1.590: [GC (Allocation Failure) 1.590: [ParNew: 1090K->96K(1152K), 0.0015802 secs] 253540K->253538K(355072K), 0.0016443 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.095+0200: 1.592: [GC (Allocation Failure) 1.592: [ParNew: 1090K->96K(1152K), 0.0014218 secs] 254532K->254530K(355072K), 0.0014819 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.097+0200: 1.594: [GC (Allocation Failure) 1.594: [ParNew: 1090K->96K(1152K), 0.0014214 secs] 255525K->255523K(355072K), 0.0014885 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.098+0200: 1.596: [GC (Allocation Failure) 1.596: [ParNew: 1090K->96K(1152K), 0.0017103 secs] 256517K->256515K(355072K), 0.0017774 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.101+0200: 1.598: [GC (Allocation Failure) 1.598: [ParNew: 1090K->96K(1152K), 0.0014562 secs] 257509K->257507K(355072K), 0.0015164 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.102+0200: 1.600: [GC (Allocation Failure) 1.600: [ParNew: 1090K->96K(1152K), 0.0013525 secs] 258502K->258500K(355072K), 0.0014496 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.104+0200: 1.602: [GC (Allocation Failure) 1.602: [ParNew: 1090K->96K(1152K), 0.0014379 secs] 259494K->259492K(355072K), 0.0014977 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.106+0200: 1.604: [GC (Allocation Failure) 1.604: [ParNew: 1090K->96K(1152K), 0.0014731 secs] 260487K->260485K(355072K), 0.0015413 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.108+0200: 1.605: [GC (Allocation Failure) 1.605: [ParNew: 1090K->96K(1152K), 0.0013602 secs] 261479K->261477K(355072K), 0.0014166 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.110+0200: 1.607: [GC (Allocation Failure) 1.607: [ParNew: 1098K->106K(1152K), 0.0010859 secs] 262480K->262064K(355072K), 0.0011376 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.111+0200: 1.609: [GC (Allocation Failure) 1.609: [ParNew: 1100K->96K(1152K), 0.0012799 secs] 263058K->263054K(355072K), 0.0013433 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.113+0200: 1.610: [GC (Allocation Failure) 1.610: [ParNew: 1090K->96K(1152K), 0.0014401 secs] 264049K->264047K(355072K), 0.0015021 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.114+0200: 1.612: [GC (Allocation Failure) 1.612: [ParNew: 1090K->96K(1152K), 0.0014159 secs] 265041K->265039K(355072K), 0.0014951 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.116+0200: 1.614: [GC (Allocation Failure) 1.614: [ParNew: 1090K->96K(1152K), 0.0016242 secs] 266034K->266032K(355072K), 0.0017004 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.118+0200: 1.616: [GC (Allocation Failure) 1.616: [ParNew: 1090K->96K(1152K), 0.0014049 secs] 267026K->267024K(355072K), 0.0014709 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.120+0200: 1.618: [GC (Allocation Failure) 1.618: [ParNew: 1090K->96K(1152K), 0.0014889 secs] 268019K->268017K(355072K), 0.0015534 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.122+0200: 1.620: [GC (Allocation Failure) 1.620: [ParNew: 1090K->96K(1152K), 0.0013265 secs] 269011K->269009K(355072K), 0.0013844 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.124+0200: 1.621: [GC (Allocation Failure) 1.621: [ParNew: 1090K->96K(1152K), 0.0012876 secs] 270004K->270002K(355072K), 0.0013455 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.125+0200: 1.623: [GC (Allocation Failure) 1.623: [ParNew: 1090K->96K(1152K), 0.0013583 secs] 270996K->270994K(355072K), 0.0014181 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.127+0200: 1.624: [GC (CMS Initial Mark) [1 CMS-initial-mark: 270898K(353920K)] 271092K(355072K), 0.0001368 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.127+0200: 1.625: [CMS-concurrent-mark-start]
2014-07-10T12:34:16.127+0200: 1.625: [GC (Allocation Failure) 1.625: [ParNew: 1090K->96K(1152K), 0.0014298 secs] 271989K->271987K(355072K), 0.0014958 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.129+0200: 1.627: [GC (Allocation Failure) 1.627: [ParNew: 1090K->96K(1152K), 0.0013261 secs] 272981K->272979K(355072K), 0.0013862 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
2014-07-10T12:34:16.131+0200: 1.629: [GC (Allocation Failure) 1.629: [ParNew: 1090K->96K(1152K), 0.0017228 secs] 273974K->273972K(355072K), 0.0018045 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.133+0200: 1.631: [GC (Allocation Failure) 1.631: [ParNew: 1090K->96K(1152K), 0.0015310 secs] 274966K->274964K(355072K), 0.0015937 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.136+0200: 1.633: [GC (Allocation Failure) 1.633: [ParNew: 1090K->96K(1152K), 0.0017613 secs] 275959K->275957K(355072K), 0.0018353 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.138+0200: 1.636: [GC (Allocation Failure) 1.636: [ParNew: 1090K->96K(1152K), 0.0016172 secs] 276951K->276949K(355072K), 0.0016843 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.140+0200: 1.638: [CMS-concurrent-mark: 0.003/0.013 secs] [Times: user=0.00 sys=0.02, real=0.01 secs] 
2014-07-10T12:34:16.140+0200: 1.638: [GC (Allocation Failure) 1.638: [ParNew: 1090K->96K(1152K), 0.0016154 secs] 277943K->277941K(355072K), 0.0016780 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.142+0200: 1.640: [CMS-concurrent-preclean-start]
2014-07-10T12:34:16.142+0200: 1.640: [GC (Allocation Failure) 1.640: [ParNew: 1090K->96K(1152K), 0.0013660 secs] 278936K->278934K(355072K), 0.0014287 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.144+0200: 1.642: [GC (Allocation Failure) 1.642: [ParNew: 1090K->96K(1152K), 0.0013631 secs] 279928K->279926K(355072K), 0.0014262 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.146+0200: 1.643: [GC (Allocation Failure) 1.643: [ParNew: 1090K->96K(1152K), 0.0013924 secs] 280921K->280919K(355072K), 0.0014617 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.148+0200: 1.645: [GC (Allocation Failure) 1.645: [ParNew: 1090K->96K(1152K), 0.0015292 secs] 281913K->281911K(355072K), 0.0015930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.150+0200: 1.647: [GC (Allocation Failure) 1.647: [ParNew: 1090K->96K(1152K), 0.0015387 secs] 282906K->282904K(355072K), 0.0016403 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.152+0200: 1.649: [GC (Allocation Failure) 1.649: [ParNew: 1090K->96K(1152K), 0.0014969 secs] 283898K->283896K(355072K), 0.0015611 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.153+0200: 1.651: [GC (Allocation Failure) 1.651: [ParNew: 1090K->96K(1152K), 0.0015468 secs] 284891K->284889K(355072K), 0.0016091 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.155+0200: 1.653: [GC (Allocation Failure) 1.653: [ParNew: 1090K->96K(1152K), 0.0013488 secs] 285883K->285881K(355072K), 0.0014082 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.157+0200: 1.655: [GC (Allocation Failure) 1.655: [ParNew: 1090K->96K(1152K), 0.0013682 secs] 286876K->286874K(355072K), 0.0014295 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.159+0200: 1.656: [GC (Allocation Failure) 1.656: [ParNew: 1090K->96K(1152K), 0.0014874 secs] 287868K->287866K(355072K), 0.0015479 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.161+0200: 1.658: [GC (Allocation Failure) 1.658: [ParNew: 1090K->96K(1152K), 0.0014680 secs] 288861K->288859K(355072K), 0.0015358 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.162+0200: 1.660: [GC (Allocation Failure) 1.660: [ParNew: 1090K->96K(1152K), 0.0022859 secs] 289853K->289851K(355072K), 0.0023618 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.165+0200: 1.663: [GC (Allocation Failure) 1.663: [ParNew: 1090K->96K(1152K), 0.0014955 secs] 290846K->290844K(355072K), 0.0015754 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.167+0200: 1.665: [GC (Allocation Failure) 1.665: [ParNew: 1090K->96K(1152K), 0.0014628 secs] 291838K->291836K(355072K), 0.0015285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.169+0200: 1.667: [GC (Allocation Failure) 1.667: [ParNew: 1090K->96K(1152K), 0.0014185 secs] 292831K->292829K(355072K), 0.0014782 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.171+0200: 1.668: [GC (Allocation Failure) 1.668: [ParNew: 1090K->96K(1152K), 0.0014793 secs] 293823K->293821K(355072K), 0.0015428 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.173+0200: 1.670: [GC (Allocation Failure) 1.670: [ParNew: 1090K->96K(1152K), 0.0013569 secs] 294816K->294814K(355072K), 0.0014181 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.174+0200: 1.672: [GC (Allocation Failure) 1.672: [ParNew: 1090K->96K(1152K), 0.0013675 secs] 295808K->295806K(355072K), 0.0014291 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.176+0200: 1.674: [GC (Allocation Failure) 1.674: [ParNew: 1090K->96K(1152K), 0.0014973 secs] 296801K->296799K(355072K), 0.0015659 secs] [Times: user=0.01 sys=0.02, real=0.00 secs] 
2014-07-10T12:34:16.178+0200: 1.676: [GC (Allocation Failure) 1.676: [ParNew: 1090K->96K(1152K), 0.0014599 secs] 297793K->297791K(355072K), 0.0015237 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.180+0200: 1.677: [GC (Allocation Failure) 1.677: [ParNew: 1090K->96K(1152K), 0.0013616 secs] 298786K->298784K(355072K), 0.0014243 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.182+0200: 1.679: [GC (Allocation Failure) 1.679: [ParNew: 1090K->96K(1152K), 0.0014196 secs] 299778K->299776K(355072K), 0.0015164 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.184+0200: 1.681: [GC (Allocation Failure) 1.681: [ParNew: 1090K->96K(1152K), 0.0016212 secs] 300771K->300769K(355072K), 0.0016865 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2014-07-10T12:34:16.185+0200: 1.683: [GC (Allocation Failure) 1.683: [ParNew: 1090K->96K(1152K), 0.0013825 secs] 301763K->301761K(355072K), 0.0014559 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
